StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,prolific_id,Q145,match timer_First Click,match timer_Last Click,match timer_Page Submit,match timer_Click Count,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,Q28,get timer_First Click,get timer_Last Click,get timer_Page Submit,get timer_Click Count,Q186,under_ingroup1,under_ingroup2,under_ingroup3,over_outgroup1,over_outgroup2,over_outgroup3,group_check,over_ingroup1,over_ingroup2,over_ingroup3,under_outgroup1,under_outgroup2,under_outgroup3,Q60_First Click,Q60_Last Click,Q60_Page Submit,Q60_Click Count,Q83,Q87,Q90_1_x,Q90_1_y,Q90,Q91,attn_check,Q147_First Click,Q147_Last Click,Q147_Page Submit,Q147_Click Count,Q55_First Click,Q55_Last Click,Q55_Page Submit,Q55_Click Count,Q57_First Click,Q57_Last Click,Q57_Page Submit,Q57_Click Count,Q20,Q100_First Click,Q100_Last Click,Q100_Page Submit,Q100_Click Count,Q84,Q141,Q142,Q143_1,Q144,Q34_First Click,Q34_Last Click,Q34_Page Submit,Q34_Click Count,fairness(new),Q31,guesstimate(new)_1,feedback (new),Q75_First Click,Q75_Last Click,Q75_Page Submit,Q75_Click Count,Q76_First Click,Q76_Last Click,Q76_Page Submit,Q76_Click Count,Q77_First Click,Q77_Last Click,Q77_Page Submit,Q77_Click Count,Q78_First Click,Q78_Last Click,Q78_Page Submit,Q78_Click Count,Q94,Q95,Q129,Q96,Q128,desktop,desktop_4_TEXT,Q131,age,gender,gender_5_TEXT,ethnicity,pol_or,Q102,Q103,researcherID,studyID,Create New Field or Choose From Dropdown...,groupID,participantID,groupSize,numStages,roles,participantRole,timeOutLog,maxWaitTime,id,botMatch,matchAlert,participantStatus,sendData,sendStage,getStage,getData,saveData,getWaitText,freezeTime,chatLog,chatDuration,chatName,chatWindowWidth,chatWindowHeight,chatInstructions
2023-11-29 16:29:43,2023-11-29 16:40:29,0,65.191.46.121,100,646,1,2023-11-29 16:40:30,R_3khwjqnRoGdxZ3y,,,,,35.2369,-80.8957,anonymous,EN,1,65076c797ee85f5947193819,1,0,0,178.619,0,0,0,3.007,0,35,0,0,14.893,0,2,18,19,12,16,16,12,,,,,,,,0,0,28.437,0,1,4,582,353,Region #2,18,3,0,0,15.476,0,0,0,12.195,0,0,0,25.008,0,1,10.581,10.581,21.589,1,1,2,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,"to see if we would act selfishly ",1,,1,,1,,,15,2,,4,2,1,1,6392NwKkvp,MoHi_Study1,,44,R_3khwjqnRoGdxZ3y,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br>Player4-Underestimator: hi!
<br>Player3-Overestimator: Hello, all!
<br>Player1-Overestimator: Hi
<br>Player2-Underestimator: I think it was a bit hard to have a spot on guess 
<br>Player1-Overestimator: It was veeh hard
<br>Player4-Underestimator: it was super hard haha I tried to ""count"" it and then ended up underestimating 
<br>Player3-Overestimator: Seems as though I overestimated!
<br>Player2-Underestimator: LOLL I tried to count as well
<br>Player3-Overestimator: I wonder how much over I went though.
<br> *** Player3-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br>",,chatLog,,,
2023-11-29 16:01:33,2023-11-29 16:41:38,0,172.75.5.236,100,2404,1,2023-11-29 16:41:38,R_3lSUkx8gWkFAibj,,,,,33.882,-80.404,anonymous,EN,1,64d9018822e7e4b15221223b,1,16.359,16.359,96.731,1,0,0,3.263,0,600,0,0,79.145,0,2,18,18,13,14,14,10,,,,,,,,67.818,67.818,70.011,1,1,4,880,68,Region #2,17,3,0,0,7.147,0,1.785,456.428,456.932,3,0,0,26.729,0,,,,,,,,,,,0,0,16.013,0,1,6,9,no,,,,,,,,,,,,,,,,,The purpose of this study is to assess how participant choose tasks based on ease and the tasks.,1,,1,,1,,no,42,2,,4,2,1,1,6392NwKkvp,MoHi_Study1,,24,R_3lSUkx8gWkFAibj,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator," *** Warning: Participant Player3-Overestimator timed out in stage 1. Survey terminated.",300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player1-Overestimator: well, no one else joined the chat so here I am. It was hard since the dots were here and then gone!
<br> *** Player1-Overestimator has left the chat ***
<br>Player2-Underestimator: agreed! 
<br>Player2-Underestimator: i def thought there weerent so many!
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br>",,chatLog,,,
2023-11-29 16:05:28,2023-11-29 16:45:23,0,204.242.1.220,100,2394,1,2023-11-29 16:45:24,R_WrlnEda5yE0MzuN,,,,,39.0469,-77.4903,anonymous,EN,1,651d7361e8db78894f7b95cd,1,0,0,48.711,0,0,0,3.008,0,300,0,0,142.413,0,,,,,,,,1,18,18,14,14,13,10,0,0,23.41,0,1,4,870,50,Region #2,17,3,0,0,7.107,0,0,0,15.498,0,0,0,26.985,0,,,,,,,,,,,,,,,3,2,10,not at all,,,,,,,,,,,,,0,0,15.154,0,Ascertaining how people judge situations,1,,1,,1,,,45,1,,7,2,1,1,6392NwKkvp,MoHi_Study1,,34,R_WrlnEda5yE0MzuN,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Underestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br>",,chatLog,,,
2023-11-29 16:31:08,2023-11-29 16:46:09,0,71.34.3.53,100,900,1,2023-11-29 16:46:10,R_DTWdlVrLVUjkOid,,,,,45.0196,-93.2402,anonymous,EN,1,63c5c3192e709e19fc67d5dd,1,0,0,7.231,0,0,0,3.015,0,60,0,0,12.149,0,,,,,,,,1,16,16,9,16,16,9,0,0,24.006,0,1,4,414,54,Region #1,14,3,0,0,13.582,0,0,0,13.066,0,0,0,25.121,0,,,,,,,,,,,0,0,15.112,0,3,4,5,"I don't mind it, I am willing to accept either one of the assignments.",,,,,,,,,,,,,,,,,Fairness vs unfairness,2,I thought that the pairing (in the beginning) was done a bit fast.,2,"It just felt like it wasn't a real person, also, taking the shorter task was a huge giveaway.",1,,Thank you for the opportunity to participate!,52,,,8,5,1,1,6392NwKkvp,MoHi_Study1,,44,R_DTWdlVrLVUjkOid,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br>Player4-Underestimator: hi!
<br>Player3-Overestimator: Hello, all!
<br>Player1-Overestimator: Hi
<br>Player2-Underestimator: I think it was a bit hard to have a spot on guess 
<br>Player1-Overestimator: It was veeh hard
<br>Player4-Underestimator: it was super hard haha I tried to ""count"" it and then ended up underestimating 
<br>Player3-Overestimator: Seems as though I overestimated!
<br>Player2-Underestimator: LOLL I tried to count as well
<br>Player3-Overestimator: I wonder how much over I went though.
<br>",,chatLog,,,
2023-11-29 16:37:53,2023-11-29 16:47:56,0,86.106.87.107,100,602,1,2023-11-29 16:47:57,R_1GBo4AuB9gouhbT,,,,,25.7838,-80.1823,anonymous,EN,1,616d9ef881036dfbfd63d2f4,1,0,0,90.424,0,0,0,3.412,0,355,0,0,20.549,0,2,19,19,15,16,16,12,,,,,,,,10.348,10.851,26.902,2,4,2,,,,16,3,0,0,8.02,0,5.865,6.52,13.392,2,0,0,25.111,0,,,,,,,,,,,,,,,1,5,7,NO,,,,,0,0,15.007,0,,,,,,,,,SOCIAL STUDY,1,,1,,1,,GOOD STUDY,26,1,,7,7,1,1,6392NwKkvp,MoHi_Study1,,45,R_1GBo4AuB9gouhbT,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player2-Underestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br>Player2-Underestimator: HI
<br>Player3-Overestimator: Hi
<br>Player4-Underestimator: hello
<br>Player1-Overestimator: Hi! I thought it was hard
<br>Player4-Underestimator: hi
<br>Player3-Overestimator: It was hard - not enough time to count anything hardly
<br> *** Player3-Overestimator has left the chat ***
<br>",,chatLog,,,
2023-11-29 16:34:26,2023-11-29 16:49:03,0,108.64.52.123,100,876,1,2023-11-29 16:49:03,R_3qki70EkTtwBDcq,,,,,32.754,-97.1363,anonymous,EN,1,5df3f24e6aab7c2cf8fe6cbe,1,0,0,284.068,0,0,0,3.007,0,100,0,0,0.452,0,,,,,,,,1,16,16,9,16,16,9,0,0,22.387,0,1,4,410,50,Region #1,17,3,0,0,7.652,0,0,0,15.29,0,0,0,25.41,0,,,,,,,,,,,,,,,1,3,10,no,,,,,,,,,,,,,0,0,15.006,0,idk!,1,,1,,1,,no. ty!,44,2,,7,2,1,1,6392NwKkvp,MoHi_Study1,,45,R_3qki70EkTtwBDcq,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br>Player2-Underestimator: HI
<br>Player3-Overestimator: Hi
<br>Player4-Underestimator: hello
<br>Player1-Overestimator: Hi! I thought it was hard
<br>Player4-Underestimator: hi
<br>Player3-Overestimator: It was hard - not enough time to count anything hardly
<br> *** Player3-Overestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br>",,chatLog,,,
2023-11-29 16:31:03,2023-11-29 16:50:22,0,73.244.186.29,100,1158,1,2023-11-29 16:50:22,R_swbYgyF4fo1Be2B,,,,,27.2621,-80.3835,anonymous,EN,1,62faba5f904642df812944fa,1,0,0,253.847,0,0,0,3.023,0,100,0,0,49.032,0,,,,,,,,1,16,16,9,16,16,9,0,0,23.053,0,1,4,863,51,Region #2,14,1,0,0,14.974,0,18.19,18.746,30.778,2,0,0,25.126,0,,,,,,,,,,,4.135,4.135,15.021,1,1,4,10,,,,,,,,,,,,,,,,,,not sure,1,,1,,1,,"Thanks and thanks that I didn't have to do the Red Task, lol.",60,2,,7,3,1,1,6392NwKkvp,MoHi_Study1,,45,R_swbYgyF4fo1Be2B,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br>Player2-Underestimator: HI
<br>Player3-Overestimator: Hi
<br>Player4-Underestimator: hello
<br>Player1-Overestimator: Hi! I thought it was hard
<br>Player4-Underestimator: hi
<br>Player3-Overestimator: It was hard - not enough time to count anything hardly
<br> *** Player3-Overestimator has left the chat ***
<br>",,chatLog,,,
2023-11-29 16:38:50,2023-11-29 16:55:53,0,96.94.2.21,100,1023,1,2023-11-29 16:55:53,R_7UTh6p00UuN8V6p,,,,,27.3254,-82.4733,anonymous,EN,1,61731c0ef27028acbfbbf972,1,0,0,11.345,0,0,0,3.125,0,60,3.2,3.2,28.838,1,2,18,18,14,14,14,10,,,,,,,,0,0,30.984,0,1,4,792,349,Region #2,17,3,0,0,33.4,0,0,0,94.822,0,0,0,25.123,0,1,3.253,3.253,21.644,1,1,1,6,10,none,,,,,,,,,,,,,,,,,,,,,,,,,how people make decisions,1,,1,,1,,no,17,1,,3,7,1,1,6392NwKkvp,MoHi_Study1,,45,R_7UTh6p00UuN8V6p,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br>Player2-Underestimator: HI
<br>Player3-Overestimator: Hi
<br>Player4-Underestimator: hello
<br>Player1-Overestimator: Hi! I thought it was hard
<br>Player4-Underestimator: hi
<br>Player3-Overestimator: It was hard - not enough time to count anything hardly
<br> *** Player3-Overestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br>",,chatLog,,,
2023-11-29 16:48:41,2023-11-29 16:56:47,0,208.56.230.4,100,485,1,2023-11-29 16:56:47,R_1E5mpIlFvaG4uvk,,,,,36.2606,-83.1421,anonymous,EN,1,631f1b608af38f654d2a3b1f,1,7.161,8.07,373.391,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,MoHi_Study1,,47,R_1E5mpIlFvaG4uvk,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-11-29 16:52:41,2023-11-29 16:56:51,0,162.199.57.73,100,249,1,2023-11-29 16:56:51,R_sIrp2NDkeXanJ3b,,,,,32.3732,-98.9869,anonymous,EN,1,60f09796c2a24694ff43f6b7,1,0,0,121.576,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,MoHi_Study1,,47,R_sIrp2NDkeXanJ3b,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-11-29 16:32:46,2023-11-29 17:02:20,0,184.57.7.71,100,1773,1,2023-11-29 17:02:20,R_2WOtRYworYW0Zyr,,,,,39.9639,-82.9589,anonymous,EN,1,5c64c8c458987100010e9db7,1,0,0,143.13,0,0,0,3.008,0,50,0,0,327.525,0,2,16,16,12,16,16,12,,,,,,,,0,0,25.099,0,1,3,259,260,Region #1,14,3,0,0,7.504,0,11.391,11.391,12.324,1,0,0,25.109,0,,,,,,,,,,,0,0,15.007,0,2,4,5,,,,,,,,,,,,,,,,,,I have no idea,2,why?,2,why?,1,,,55,2,,7,2,1,1,6392NwKkvp,MoHi_Study1,,46,R_2WOtRYworYW0Zyr,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator," *** Warning: Participant Player3-Overestimator timed out in stage 1. Survey terminated.",300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Underestimator has joined the chat ***
<br>Player4-Underestimator: hello
<br>Player1-Overestimator: hello
<br>Player4-Underestimator: do you think we were to actually count the dots?
<br> *** Player4-Underestimator has left the chat ***
<br>",,chatLog,,,
2023-11-29 16:58:53,2023-11-29 17:03:06,0,76.228.198.37,100,252,1,2023-11-29 17:03:06,R_2wAopG93vnEHhKG,,,,,34.7315,-86.5654,anonymous,EN,1,632aaef27780d596dc7e0a9f,1,0,0,97.204,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,MoHi_Study1,,48,R_2wAopG93vnEHhKG,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-11-29 16:56:13,2023-11-29 17:03:43,0,68.41.64.99,100,449,1,2023-11-29 17:03:43,R_szfN9MCHfu5LrYR,,,,,42.2302,-84.4285,anonymous,EN,1,5ddecf14d3ac2affdc8df54c,1,389.396,389.396,391.572,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,MoHi_Study1,,48,R_szfN9MCHfu5LrYR,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-11-29 16:48:05,2023-11-29 17:05:36,0,76.234.149.74,100,1050,1,2023-11-29 17:05:36,R_2XjrAuoo55NkIEd,,,,,32.7666,-97.0075,anonymous,EN,1,64611527e772cd2f9932aeab,1,0,0,123.353,0,0,0,3.013,0,123,0,0,238.909,0,,,,,,,,1,17,17,13,17,17,13,2.725,12.509,23.972,3,1,4,555,340,Region #2,16,3,0,0,18.062,0,0,0,54.74,0,0,0,25.126,0,,,,,,,,,,,,,,,1,5,6,No,0,0,15.013,0,,,,,,,,,,,,,making decisions,1,,1,,1,,No,53,1,,7,1,1,1,6392NwKkvp,MoHi_Study1,,46,R_2XjrAuoo55NkIEd,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator," *** Warning: Participant Player3-Overestimator timed out in stage 1. Survey terminated.",300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Underestimator has joined the chat ***
<br>Player4-Underestimator: hello
<br>Player1-Overestimator: hello
<br>Player4-Underestimator: do you think we were to actually count the dots?
<br> *** Player4-Underestimator has left the chat ***
<br>Player1-Overestimator: Not sure
<br> *** Player1-Overestimator has left the chat ***
<br>",,chatLog,,,
2023-11-29 17:09:36,2023-11-29 17:12:09,0,66.108.19.108,100,152,1,2023-11-29 17:12:09,R_71lzwnSiYwUQplD,,,,,40.7157,-74,anonymous,EN,1,63026053812fe400f2929701,1,0,0,101.159,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,MoHi_Study1,,49,R_71lzwnSiYwUQplD,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-11-29 17:17:42,2023-11-29 17:22:08,0,73.183.150.156,100,266,1,2023-11-29 17:22:09,R_33av7TTcB7mzJI6,,,,,29.7738,-95.406,anonymous,EN,1,611eb5db46ee495d60b16aae,1,0,0,218.189,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,MoHi_Study1,,50,R_33av7TTcB7mzJI6,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-11-29 17:14:38,2023-11-29 17:22:13,0,24.27.87.237,100,454,1,2023-11-29 17:22:13,R_2QYA3Itz84LK6v9,,,,,32.9657,-96.8834,anonymous,EN,1,654274da9d849435fdd00d38,1,0,0,352.074,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,MoHi_Study1,,50,R_2QYA3Itz84LK6v9,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-11-29 17:21:27,2023-11-29 17:29:06,0,24.130.112.24,100,459,1,2023-11-29 17:29:06,R_12bPBTeqCAHqmtu,,,,,37.9208,-122.0182,anonymous,EN,1,63f79db8834f30734d8c9893,1,0,0,385.716,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,MoHi_Study1,,51,R_12bPBTeqCAHqmtu,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-11-29 16:47:18,2023-11-29 17:40:46,0,204.186.70.8,100,3208,1,2023-11-29 17:40:47,R_2aUXloKXRz3oU2o,,,,,40.6858,-75.6237,anonymous,EN,1,64467092479723cb7906e371,1,0,0,95.543,0,0,0,3.114,0,68,254.098,282.636,369.748,5,1,18,18,14,18,19,14,,,,,,,,0,0,27.019,0,1,4,398,231,Region #1,18,3,0,0,9.741,0,0,0,12.939,0,0,0,25.007,0,1,4.379,4.379,16.735,1,1,1,6,3,no,,,,,,,,,,,,,,,,,,,,,,,,,the purpose of the experiment is to determine how people make decisions in situations.,1,,1,,1,,none,59,2,,3,2,1,1,6392NwKkvp,MoHi_Study1,,46,R_2aUXloKXRz3oU2o,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player2-Underestimator," *** Warning: Participant Player3-Overestimator timed out in stage 1. Survey terminated.",300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Underestimator has joined the chat ***
<br>Player4-Underestimator: hello
<br>Player1-Overestimator: hello
<br>Player4-Underestimator: do you think we were to actually count the dots?
<br> *** Player4-Underestimator has left the chat ***
<br>Player1-Overestimator: Not sure
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player2-Underestimator: it was hard to count the dots
<br>Player2-Underestimator: i think I overestimated
<br> *** Player2-Underestimator has left the chat ***
<br>",,chatLog,,,
